camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,violation_code,violation_description,critical_flag,score,grade,grade_date,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,location
50130345,AFFY'S GRILL,Queens,69-67,GRAND AVENUE,11378.0,3158321238,American,2024-03-25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05A,"Sewage disposal system is not provided, improper, inadequate or unapproved.",Critical,136.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.727102188622,-73.893414465331,405.0,30.0,49302.0,4058560.0,4025010029.0,QN30,POINT (-73.893414465331 40.727102188622)
50062391,EMIRATES LOUNGE,Manhattan,0,JFK INTERNATIONAL AIRPORT,,9292041165,Middle Eastern,2025-05-28,Violations were cited in the following area(s).,02A,"Time/Temperature Control for Safety (TCS) food not cooked to required minimum internal temperature.   • Poultry, poultry parts, ground and comminuted poultry, all stuffing containing poultry, meats, fish or ratites to or above 165 °F for 15 seconds with no interruption of the cooking process   • Ground meat, and food containing ground and comminuted meat, to or above 158 °F for 15 seconds with no interruption of the cooking process, except per individual customer request  • Pork, any food containing pork to or above 150 °F for 15 seconds  • Mechanically tenderized or injected meats to or above 155 °F.  • Whole meat roasts and beef steak to or above required temperature and time except per individual customer request  • Raw animal foods cooked in microwave to or above165 °F, covered, rotated or stirred   • All other foods to or above 140 °F for 15 seconds; shell eggs to or above 145 °F for 15 seconds except per individual customer request.",Critical,24.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,0.0,0.0,,,,,1.0,,
50102071,DUNKIN' / 'BASKIN ROBBINS,Queens,31-19,30 AVENUE,11102.0,7189563582,American,2025-10-06,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,31.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.766783690314,-73.921159248949,401.0,22.0,7100.0,4008594.0,4006170001.0,QN71,POINT (-73.921159248949 40.766783690314)
50135266,CHIANGMAI DINER & BAR,Brooklyn,942,FLUSHING AVENUE,11206.0,7186738848,Thai,2025-01-29,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,42.0,C,2025-01-29T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.702767220506,-73.933681662543,304.0,34.0,42500.0,3071842.0,3031430014.0,BK78,POINT (-73.933681662543 40.702767220506)
50176132,SHAKING CRAB,Bronx,2179,WHITE PLAINS ROAD,10462.0,3477012939,Seafood,2026-04-24,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,74.0,N,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.855752132681,-73.867660721249,211.0,13.0,22401.0,2095032.0,2043170056.0,BX49,POINT (-73.867660721249 40.855752132681)
41321253,BOON CHU,Queens,83-18,BROADWAY,11373.0,7188986836,Thai,2025-11-12,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,2025-11-12T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.740740931293,-73.879542464894,404.0,25.0,48500.0,4038668.0,4015440036.0,QN50,POINT (-73.879542464894 40.740740931293)
40747820,HURLEY'S SALOON,Manhattan,232,WEST   48 STREET,10036.0,2127658981,Irish,2026-01-20,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,23.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.760433797116,-73.985622390329,105.0,3.0,12500.0,1024770.0,1010190054.0,MN17,POINT (-73.985622390329 40.760433797116)
50153259,MOMENTO COFFEE SHOP,Bronx,1803,ARCHER STREET,10460.0,3472398967,Coffee/Tea,2024-08-01,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,7.0,A,2024-08-01T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.837523643243,-73.867064680586,209.0,17.0,21800.0,2028634.0,2039200029.0,BX08,POINT (-73.867064680586 40.837523643243)
50001547,THE WINSLOW,Manhattan,243,EAST   14 STREET,10003.0,2127777717,English,2025-08-06,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,29.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.732868222844,-73.986169597763,106.0,2.0,4800.0,1019513.0,1008960021.0,MN21,POINT (-73.986169597763 40.732868222844)
40731374,PIZZA DEN,Brooklyn,8521,18 AVENUE,11214.0,7188371691,Pizza,2024-07-17,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,17.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.607641356424,-74.002142863023,311.0,47.0,27800.0,3329075.0,3063440072.0,BK28,POINT (-74.002142863023 40.607641356424)
41216379,CLUB CUMMING,Manhattan,505,EAST    6 STREET,10009.0,2127772555,American,2024-01-23,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,26.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.725297811591,-73.983537456582,103.0,2.0,3200.0,1005117.0,1004020063.0,MN22,POINT (-73.983537456582 40.725297811591)
41629073,LAS TIAS,Queens,74-01,METROPOLITAN AVENUE,11379.0,7184163888,Latin American,2024-04-03,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,7.0,A,2024-04-03T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.712841688792,-73.878204321933,405.0,30.0,65703.0,4071753.0,4030650012.0,QN21,POINT (-73.878204321933 40.712841688792)
50143760,88 CANTEEN,Queens,58-46,MAIN STREET,11355.0,7183741992,Chinese,2026-05-12,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,7.0,A,2026-05-12T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.74413297613,-73.825738996383,407.0,20.0,80301.0,4139597.0,4063780041.0,QN62,POINT (-73.825738996383 40.74413297613)
50105717,LITTLE TOWN COFFEE SHOP,Queens,90-17,130 STREET,11418.0,9172996593,American,2025-05-15,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13.0,A,2025-05-15T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.698674388058,-73.820618184508,409.0,29.0,14202.0,4196815.0,4093580001.0,QN54,POINT (-73.820618184508 40.698674388058)
50095247,CEREMONIA BAKESHOP,Brooklyn,743,DRIGGS AVENUE,11211.0,3473842212,Coffee/Tea,2026-02-04,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13.0,A,2026-02-04T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.712512610298,-73.960671366492,301.0,34.0,52300.0,3063130.0,3024190007.0,BK73,POINT (-73.960671366492 40.712512610298)
50120293,FAITH CHINESE FOOD,Brooklyn,170,GRAHAM AVENUE,11206.0,7185992489,Chinese,2026-01-06,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,22.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.707512560814,-73.943220695775,301.0,34.0,49300.0,3327942.0,3030530002.0,BK78,POINT (-73.943220695775 40.707512560814)
50179550,NEUEHOUSE,Manhattan,110,EAST   25 STREET,10010.0,3477911737,American,2026-05-21,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,2026-05-21T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.74119017324,-73.984796558663,105.0,2.0,6800.0,1018088.0,1008800084.0,MN21,POINT (-73.984796558663 40.74119017324)
50100294,TOPAREPA,Manhattan,42,WEST   42 STREET,10036.0,2122039390,Latin American,2019-12-18,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,6.0,A,2019-12-18T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.754068239421,-73.982321170752,105.0,4.0,8400.0,1000000.0,1012570002.0,MN17,POINT (-73.982321170752 40.754068239421)
50107884,KATI SHOP,Manhattan,1370,BROADWAY,10018.0,9172620606,Thai,2025-10-14,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,10.0,A,2025-10-14T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.752040543156,-73.987504647514,105.0,4.0,10900.0,1015244.0,1008120049.0,MN17,POINT (-73.987504647514 40.752040543156)
50119663,MOMO ASHI,Queens,147-05,45 AVENUE,11355.0,5186573505,Coffee/Tea,2023-05-09,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,57.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.755526153094,-73.814996126083,407.0,20.0,118900.0,4121969.0,4054060047.0,QN52,POINT (-73.814996126083 40.755526153094)
50046460,LIN'S GARDEN,Brooklyn,175,4 AVENUE,11217.0,7183991666,Chinese,2023-11-06,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,24.0,B,2023-11-06T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.678521232789,-73.982276379676,306.0,39.0,13100.0,3019528.0,3009490010.0,BK37,POINT (-73.982276379676 40.678521232789)
50126221,FUMO,Manhattan,415,3 AVENUE,10016.0,3473326866,American,2026-06-09,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,46.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.742668922543,-73.980335770722,106.0,2.0,7000.0,1019914.0,1009100001.0,MN20,POINT (-73.980335770722 40.742668922543)
50136734,CAFE W,Queens,35-29,154 STREET,11354.0,7187990264,Bakery Products/Desserts,2025-01-28,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,30.0,C,2025-01-28T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.765812235203,-73.810833942152,407.0,19.0,117100.0,4620344.0,4052650010.0,QN51,POINT (-73.810833942152 40.765812235203)
41420397,69 BAR,Queens,38-21,69 STREET,11377.0,3475437183,Bottled Beverages,2026-05-30,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,30.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.746886470496,-73.896421476592,402.0,26.0,26300.0,4437111.0,4012820003.0,QN63,POINT (-73.896421476592 40.746886470496)
50040296,GAMMEEOK,Manhattan,9,WEST   32 STREET,10001.0,2128681180,Korean,2023-01-18,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,79.0,C,2023-01-18T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.747390750548,-73.986051082137,105.0,4.0,7600.0,1015851.0,1008340035.0,MN17,POINT (-73.986051082137 40.747390750548)
50083807,PASTELES CAPY,Bronx,380,EAST  149 STREET,10455.0,3477586332,Bakery Products/Desserts,2022-08-09,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4.0,A,2022-08-09T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.816283466916,-73.918556980017,201.0,17.0,6500.0,2000851.0,2023270054.0,BX34,POINT (-73.918556980017 40.816283466916)
50115277,LOCAL 92 SOHO,Manhattan,244,MULBERRY STREET,10012.0,6463167417,Middle Eastern,2024-09-13,No violations were recorded at the time of this inspection.,,,Not Applicable,0.0,,,2026-07-01T06:00:14.000,Inter-Agency Task Force / Initial Inspection,40.722979589862,-73.995843921175,102.0,1.0,4300.0,1079947.0,1004940015.0,MN24,POINT (-73.995843921175 40.722979589862)
50125628,BUTTERDOSE,Manhattan,236,EAST   13 STREET,10003.0,9293008640,Coffee/Tea,2026-05-04,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,23.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.732204061238,-73.986775915207,103.0,2.0,4000.0,1083490.0,1004680027.0,MN22,POINT (-73.986775915207 40.732204061238)
50012381,SUNRISE SUNSET,Brooklyn,351,EVERGREEN AVENUE,11221.0,6175990334,Coffee/Tea,2026-06-16,Violations were cited in the following area(s).,06B,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",Critical,46.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.693636821417,-73.922854404617,304.0,34.0,41900.0,3075351.0,3032960001.0,BK78,POINT (-73.922854404617 40.693636821417)
40399422,PIZZA CHEF,Queens,153-81,CROSS ISLAND PARKWAY,11357.0,7187461255,Pizza,2025-07-01,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,2025-07-01T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.786929015003,-73.808328935438,407.0,19.0,98700.0,4442855.0,4047170016.0,QN49,POINT (-73.808328935438 40.786929015003)
50155653,RICHARDS RESTAURANT AND GRILL,Brooklyn,5505,CHURCH AVENUE,11203.0,7184503428,Caribbean,2025-05-27,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,23.0,B,2025-05-27T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.65245860282,-73.925388881621,317.0,41.0,86400.0,3102342.0,3046810049.0,BK96,POINT (-73.925388881621 40.65245860282)
50141424,DESI JUNCTION,Queens,119-19,101 AVENUE,11419.0,5187504614,Indian,2025-09-08,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,21.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.690036187035,-73.8257078385,409.0,29.0,15400.0,4453787.0,4094570023.0,QN54,POINT (-73.8257078385 40.690036187035)
40602872,STARBUCKS,Staten Island,2505,RICHMOND AVENUE,10314.0,7184944451,Coffee/Tea,2023-06-13,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,12.0,A,2023-06-13T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.587110213308,-74.168258345497,502.0,51.0,27702.0,5132232.0,5024000015.0,SI24,POINT (-74.168258345497 40.587110213308)
40750324,MARRIOTT MARQUIS PASTRY SHOP,Manhattan,1535,BROADWAY,10036.0,2125364999,Bakery Products/Desserts,2025-07-07,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,2025-07-07T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.75825992874,-73.985467647469,105.0,3.0,11900.0,1024727.0,1010170029.0,MN17,POINT (-73.985467647469 40.75825992874)
50001312,MEW,Manhattan,53,WEST   35 STREET,10001.0,6463689384,Japanese,2025-04-14,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12.0,A,2025-04-14T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.749869251359,-73.98589897606,105.0,4.0,8400.0,1085001.0,1008370012.0,MN17,POINT (-73.98589897606 40.749869251359)
50104930,LAILEILEI JUICE & SNACK BAR,Bronx,832,WESTCHESTER AVENUE,10455.0,3472972460,Latin American,2025-01-14,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,31.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.819443497082,-73.902045488292,201.0,17.0,7900.0,2004992.0,2026760049.0,BX34,POINT (-73.902045488292 40.819443497082)
50087361,PROOF COFFEE ROASTERS,Manhattan,2286,7 AVENUE,10030.0,3142300768,Coffee/Tea,2024-04-30,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,40.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.814887898189,-73.944013848394,110.0,9.0,22800.0,1058842.0,1019400031.0,MN03,POINT (-73.944013848394 40.814887898189)
50142945,ELECTRIC BURRITO,Manhattan,307,WEST   17 STREET,10011.0,6463296270,Mexican,2026-02-03,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,7.0,A,2026-02-03T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.741899317258,-74.001670844651,104.0,3.0,8300.0,1013076.0,1007410030.0,MN13,POINT (-74.001670844651 40.741899317258)
50133257,BLANK STREET COFFEE,Manhattan,2461,BROADWAY,10025.0,6315994180,Coffee/Tea,2025-01-30,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,25.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.791560025158,-73.974048206171,107.0,6.0,17900.0,1033583.0,1012390010.0,MN12,POINT (-73.974048206171 40.791560025158)
50007974,MR CAKE BAKERY & DESSERT,Bronx,1166,CASTLE HILL AVENUE,10462.0,7186841166,Bakery Products/Desserts,2024-02-21,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,31.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.831394010531,-73.850902442029,209.0,18.0,9200.0,2026776.0,2038200001.0,BX59,POINT (-73.850902442029 40.831394010531)
50003089,FATTY DADDY TACOS,Brooklyn,310,9 STREET,11215.0,7184998226,Tex-Mex,2024-09-30,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches in facility's food or non-food area.,Critical,47.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.669387224237,-73.986773998535,306.0,39.0,13900.0,3330549.0,3010100039.0,BK37,POINT (-73.986773998535 40.669387224237)
40829514,CLINTON STREET BAKING COMPANY,Manhattan,4,CLINTON STREET,10002.0,6466026263,American,2026-05-06,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,29.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.721158765035,-73.983975003544,103.0,2.0,2201.0,1004265.0,1003500051.0,MN28,POINT (-73.983975003544 40.721158765035)
50075270,NEW TONY'S DRAGON 1,Queens,107-18,LIBERTY AVENUE,11417.0,7188488989,Chinese,2024-10-30,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,2024-10-30T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.683475003973,-73.834176506499,410.0,28.0,9600.0,4202230.0,4095300009.0,QN55,POINT (-73.834176506499 40.683475003973)
50107564,FRIEDMAN'S / PICK A BAGEL,Manhattan,35,WEST END AVENUE,10023.0,2127670285,American,2023-02-10,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,31.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.773021666129,-73.989432274959,107.0,6.0,15100.0,1087719.0,1011710063.0,MN14,POINT (-73.989432274959 40.773021666129)
50175359,CRISPY CHICKEN,Brooklyn,271,PROSPECT PARK WEST,11215.0,6319035555,Chicken,2025-12-29,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,44.0,N,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.658393757439,-73.982126767181,307.0,38.0,16900.0,3016608.0,3008710002.0,BK40,POINT (-73.982126767181 40.658393757439)
50075315,TRIPLE J PIZZERIA,Bronx,1739,EAST  172 STREET,10472.0,7188603446,Pizza,2025-04-09,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,27.0,B,2025-04-09T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.832539314056,-73.869564499831,209.0,18.0,7600.0,2027726.0,2038730001.0,BX08,POINT (-73.869564499831 40.832539314056)
50114241,SHIKI OMAKASE,Manhattan,71,WEST HOUSTON STREET,10012.0,9178085205,Japanese,2023-07-05,Violations were cited in the following area(s).,04C,Food worker/food vendor does not use utensil or other barrier to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,12.0,A,2023-07-05T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.726687843423,-73.999447989948,102.0,1.0,4900.0,1008011.0,1005150015.0,MN24,POINT (-73.999447989948 40.726687843423)
50148825,RICE BOY,Queens,48-18,NORTHERN BOULEVARD,11101.0,2013153373,Korean,2025-12-17,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13.0,A,2025-12-17T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.753612119698,-73.914244899613,401.0,26.0,17100.0,4000822.0,4001200012.0,QN31,POINT (-73.914244899613 40.753612119698)
50137179,ZUCKER'S BAGELS & SMOKED FISH,Manhattan,143,CHAMBERS STREET,10007.0,2126085844,Bagels/Pretzels,2025-05-17,No violations were recorded at the time of this inspection.,,,Not Applicable,0.0,,,2026-07-01T06:00:14.000,Inter-Agency Task Force / Initial Inspection,40.715741301003,-74.009718103962,101.0,1.0,2100.0,1001501.0,1001400003.0,MN24,POINT (-74.009718103962 40.715741301003)
40694187,GARY AND GINO'S,Bronx,3700,JEROME AVENUE,10467.0,7185156826,Pizza,2022-12-01,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,45.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.8867380812,-73.878228082138,207.0,11.0,43100.0,2017856.0,2033290106.0,BX43,POINT (-73.878228082138 40.8867380812)
40714371,LE PETIT CAFE,Brooklyn,502,COURT STREET,11231.0,7185967060,American,2022-09-28,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13.0,A,2022-09-28T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.676694574382,-73.998637236731,306.0,39.0,6500.0,3005590.0,3003770035.0,BK33,POINT (-73.998637236731 40.676694574382)
41682200,PEKING TASTE,Staten Island,262,ARDEN AVENUE,10312.0,7189848600,Chinese,2025-03-31,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,27.0,Z,2025-03-31T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.553076253076,-74.191731725436,503.0,51.0,17010.0,5107725.0,5060250035.0,SI48,POINT (-74.191731725436 40.553076253076)
50090514,SIMPLE LOAF BAKEHOUSE,Brooklyn,310,5 AVENUE,11215.0,3234203912,American,2024-07-12,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,8.0,A,2024-07-12T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.673212937267,-73.982944721676,306.0,39.0,13500.0,3020899.0,3009740038.0,BK37,POINT (-73.982944721676 40.673212937267)
41617538,DUNKIN,Brooklyn,8925,AVENUE D,11236.0,7184511213,Donuts,2024-04-26,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,2024-04-26T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.646026900631,-73.912769325643,318.0,45.0,96000.0,3397393.0,3079200002.0,BK50,POINT (-73.912769325643 40.646026900631)
